RefID,Author(s),Experiment Number,CONTROL,Pollutant Class,Pollutant,Response type,Coral age class,Current genus name,Current species name,Colony form,Other forms/morphologies,Coral surface direction,Ocean,Ecoregion number,Study location,Study site,Study type,Flow characteristics,Light characteristics,Other sample characteristics,Stressor description,Application level,Application level Unit of measurement (UoM),level converted to ug/L,exposure duration in days,recovery duration in days,exposure frequency,exposure notes,Response type,Standardized response level,Standardized SE,Standardized SD,Standardized UoM,Response level,Response UoM,Average type,N for computing average,N UoM,"Lower error bound, if taken from Figure","Upper error bound, if taken from Figure",Lower error estimate (= response level - lower error bound),Upper error estimate (= upper error bound - response level),Error type,"Time to response, numeric","Time to response, UoM","Duration of response, numeric","Duration of response, UoM",Source of data,Data extractor initials,Date of completion,Additional notes on study,QAQC notes
Carbaryl-02,Markey et al. 2007,6,0,Pesticide,Permethrin,fertilization success,egg,Acropora,millepora,branching,corymbose cushions,n/a,Pacific,74,"High Island, central Great Barrier Reef, Australia (17° 09.60’ S, 146° 00.34’ E)",laboratory,manipulative,n/r,low light,27 degrees C,"Permethrin from Sigma-Aldrich, with 0.1% acetone",30,ug/L,30,0.125,0,once,"Nominal values. No data provided, but no significant effects at any concentration, so listing highest here only",fertilization success,n/r,n/a,n/a,% eggs fertilized,n/r,% fertilized eggs,mean,4,4 vials with ~100 eggs,n/a,n/a,n/a,n/a,s.e.,n/a,n/a,n/a,n/a,"Table 2, no data but no sig. effects, listing as binary",EEC,8/3/20,"Thorough study looking at the effects of seven herbicides on egg, larval, and adult Acropora millepora - fertilization, settlement, various adult measures. Some only reported as binary (is or is not significant).",
Carbaryl-02,Markey et al. 2007,7,1,Pesticide,Profenofos,fertilization success,egg,Acropora,millepora,branching,corymbose cushions,n/a,Pacific,74,"High Island, central Great Barrier Reef, Australia (17° 09.60’ S, 146° 00.34’ E)",laboratory,manipulative,n/r,low light,27 degrees C,Filtered seawater,0,ug/L,0,0.125,0,once,"Control for chlorpyrifos oxon, carbaryl, and MEMC",fertilization success,97,n/a,n/a,% eggs fertilized,97,% fertilized eggs,mean,4,4 vials with ~100 eggs,n/a,n/a,1,n/a,s.e.,n/a,n/a,n/a,n/a,Results text,EEC,8/3/20,"Thorough study looking at the effects of seven herbicides on egg, larval, and adult Acropora millepora - fertilization, settlement, various adult measures. Some only reported as binary (is or is not significant).",
Carbaryl-02,Markey et al. 2007,7,0,Pesticide,Profenofos,fertilization success,egg,Acropora,millepora,branching,corymbose cushions,n/a,Pacific,74,"High Island, central Great Barrier Reef, Australia (17° 09.60’ S, 146° 00.34’ E)",laboratory,manipulative,n/r,low light,27 degrees C,"Profenofos from Sigma-Aldrich, with 0.1% acetone",30,ug/L,30,0.125,0,once,"Nominal values. No data provided, but no significant effects at any concentration, so listing highest here only",fertilization success,n/r,n/a,n/a,% eggs fertilized,n/r,% fertilized eggs,mean,4,4 vials with ~100 eggs,n/a,n/a,n/a,n/a,s.e.,n/a,n/a,n/a,n/a,"Table 2, no data but no sig. effects, listing as binary",EEC,8/3/20,"Thorough study looking at the effects of seven herbicides on egg, larval, and adult Acropora millepora - fertilization, settlement, various adult measures. Some only reported as binary (is or is not significant).",
Carbaryl-02,Markey et al. 2007,8,1,Pesticide,Carbaryl,Larval settlement,larva,Acropora,millepora,branching,corymbose cushions,n/a,Pacific,74,"High Island, central Great Barrier Reef, Australia (17° 09.60’ S, 146° 00.34’ E)",laboratory,manipulative,n/r,120 μmol quanta m^–2 s^–1,"27 degrees C, 6 day old larvae",Filtered seawater,0,ug/L,0,0.750,0,once,Nominal values,Larval settlement,77.8,0.2,0.489897949,% larvae settled,77.8,% larvae settled,mean,6,6 replicates with 15 larvae,n/a,n/a,n/a,0.2,s.e.,n/a,n/a,n/a,n/a,Results text,EEC,8/3/20,"Thorough study looking at the effects of seven herbicides on egg, larval, and adult Acropora millepora - fertilization, settlement, various adult measures. Some only reported as binary (is or is not significant).",
Carbaryl-02,Markey et al. 2007,8,0,Pesticide,Carbaryl,Larval settlement,larva,Acropora,millepora,branching,corymbose cushions,n/a,Pacific,74,"High Island, central Great Barrier Reef, Australia (17° 09.60’ S, 146° 00.34’ E)",laboratory,manipulative,n/r,120 μmol quanta m^–2 s^–1,"27 degrees C, 6 day old larvae",Carbaryl from Sigma-Aldrich,30,ug/L,30,0.750,0,once,Nominal values,Larval settlement,0,0,0,% larvae settled,0,% larvae settled,mean,6,6 replicates with 15 larvae,0,0,0,0,s.e.,n/a,n/a,n/a,n/a,Figure 2,EEC,8/3/20,"Thorough study looking at the effects of seven herbicides on egg, larval, and adult Acropora millepora - fertilization, settlement, various adult measures. Some only reported as binary (is or is not significant).",
Carbaryl-02,Markey et al. 2007,8,0,Pesticide,Carbaryl,Larval settlement,larva,Acropora,millepora,branching,corymbose cushions,n/a,Pacific,74,"High Island, central Great Barrier Reef, Australia (17° 09.60’ S, 146° 00.34’ E)",laboratory,manipulative,n/r,120 μmol quanta m^–2 s^–1,"27 degrees C, 6 day old larvae",Carbaryl from Sigma-Aldrich,100,ug/L,100,0.750,0,once,Nominal values,Larval settlement,0,0,0,% larvae settled,0,% larvae settled,mean,6,6 replicates with 15 larvae,0,0,0,0,s.e.,n/a,n/a,n/a,n/a,Figure 2,EEC,8/3/20,"Thorough study looking at the effects of seven herbicides on egg, larval, and adult Acropora millepora - fertilization, settlement, various adult measures. Some only reported as binary (is or is not significant).",
Carbaryl-02,Markey et al. 2007,8,0,Pesticide,Carbaryl,Larval settlement,larva,Acropora,millepora,branching,corymbose cushions,n/a,Pacific,74,"High Island, central Great Barrier Reef, Australia (17° 09.60’ S, 146° 00.34’ E)",laboratory,manipulative,n/r,120 μmol quanta m^–2 s^–1,"27 degrees C, 6 day old larvae",Carbaryl from Sigma-Aldrich,300,ug/L,300,0.750,0,once,Nominal values,Larval settlement,0,0,0,% larvae settled,0,% larvae settled,mean,6,6 replicates with 15 larvae,0,0,0,0,s.e.,n/a,n/a,n/a,n/a,Figure 2,EEC,8/3/20,"Thorough study looking at the effects of seven herbicides on egg, larval, and adult Acropora millepora - fertilization, settlement, various adult measures. Some only reported as binary (is or is not significant).",
Carbaryl-02,Markey et al. 2007,9,1,Pesticide,Chlorpyrifos,Larval settlement,larva,Acropora,millepora,branching,corymbose cushions,n/a,Pacific,74,"High Island, central Great Barrier Reef, Australia (17° 09.60’ S, 146° 00.34’ E)",laboratory,manipulative,n/r,120 μmol quanta m^–2 s^–1,"27 degrees C, 6 day old larvae",Filtered seawater,0,ug/L,0,0.750,0,once,Nominal values,Larval settlement,77.8,0.2,0.489897949,% larvae settled,77.8,% larvae settled,mean,6,6 replicates with 15 larvae,n/a,n/a,n/a,0.2,s.e.,n/a,n/a,n/a,n/a,Results text,EEC,8/3/20,"Thorough study looking at the effects of seven herbicides on egg, larval, and adult Acropora millepora - fertilization, settlement, various adult measures. Some only reported as binary (is or is not significant).",
Carbaryl-02,Markey et al. 2007,9,0,Pesticide,Chlorpyrifos,Larval settlement,larva,Acropora,millepora,branching,corymbose cushions,n/a,Pacific,74,"High Island, central Great Barrier Reef, Australia (17° 09.60’ S, 146° 00.34’ E)",laboratory,manipulative,n/r,120 μmol quanta m^–2 s^–1,"27 degrees C, 6 day old larvae","Chlorpyrifos from Dow AgroSciences, with 0.1% acetone",30,ug/L,30,0.750,0,once,Nominal values,Larval settlement,0,0,0,% larvae settled,0,% larvae settled,mean,6,6 replicates with 15 larvae,0,0,0,0,s.e.,n/a,n/a,n/a,n/a,Figure 2,EEC,8/3/20,"Thorough study looking at the effects of seven herbicides on egg, larval, and adult Acropora millepora - fertilization, settlement, various adult measures. Some only reported as binary (is or is not significant).",
Carbaryl-02,Markey et al. 2007,9,0,Pesticide,Chlorpyrifos,Larval settlement,larva,Acropora,millepora,branching,corymbose cushions,n/a,Pacific,74,"High Island, central Great Barrier Reef, Australia (17° 09.60’ S, 146° 00.34’ E)",laboratory,manipulative,n/r,120 μmol quanta m^–2 s^–1,"27 degrees C, 6 day old larvae","Chlorpyrifos from Dow AgroSciences, with 0.1% acetone",100,ug/L,100,0.750,0,once,Nominal values,Larval settlement,0,0,0,% larvae settled,0,% larvae settled,mean,6,6 replicates with 15 larvae,0,0,0,0,s.e.,n/a,n/a,n/a,n/a,Figure 2,EEC,8/3/20,"Thorough study looking at the effects of seven herbicides on egg, larval, and adult Acropora millepora - fertilization, settlement, various adult measures. Some only reported as binary (is or is not significant).",
Carbaryl-02,Markey et al. 2007,9,0,Pesticide,Chlorpyrifos,Larval settlement,larva,Acropora,millepora,branching,corymbose cushions,n/a,Pacific,74,"High Island, central Great Barrier Reef, Australia (17° 09.60’ S, 146° 00.34’ E)",laboratory,manipulative,n/r,120 μmol quanta m^–2 s^–1,"27 degrees C, 6 day old larvae","Chlorpyrifos from Dow AgroSciences, with 0.1% acetone",300,ug/L,300,0.750,0,once,Nominal values,Larval settlement,0,0,0,% larvae settled,0,% larvae settled,mean,6,6 replicates with 15 larvae,0,0,0,0,s.e.,n/a,n/a,n/a,n/a,Figure 2,EEC,8/3/20,"Thorough study looking at the effects of seven herbicides on egg, larval, and adult Acropora millepora - fertilization, settlement, various adult measures. Some only reported as binary (is or is not significant).",
Carbaryl-02,Markey et al. 2007,10,1,Pesticide,Chlorpyrifos oxon,Larval settlement,larva,Acropora,millepora,branching,corymbose cushions,n/a,Pacific,74,"High Island, central Great Barrier Reef, Australia (17° 09.60’ S, 146° 00.34’ E)",laboratory,manipulative,n/r,120 μmol quanta m^–2 s^–1,"27 degrees C, 6 day old larvae",Filtered seawater,0,ug/L,0,0.750,0,once,Nominal values,Larval settlement,77.8,0.2,0.489897949,% larvae settled,77.8,% larvae settled,mean,6,6 replicates with 15 larvae,n/a,n/a,n/a,0.2,s.e.,n/a,n/a,n/a,n/a,Results text,EEC,8/3/20,"Thorough study looking at the effects of seven herbicides on egg, larval, and adult Acropora millepora - fertilization, settlement, various adult measures. Some only reported as binary (is or is not significant).",
Carbaryl-02,Markey et al. 2007,10,0,Pesticide,Chlorpyrifos oxon,Larval settlement,larva,Acropora,millepora,branching,corymbose cushions,n/a,Pacific,74,"High Island, central Great Barrier Reef, Australia (17° 09.60’ S, 146° 00.34’ E)",laboratory,manipulative,n/r,120 μmol quanta m^–2 s^–1,"27 degrees C, 6 day old larvae",Chlorpyrifos oxon from Dow AgroSciences,30,ug/L,30,0.750,0,once,Nominal values,Larval settlement,0,0,0,% larvae settled,0,% larvae settled,mean,6,6 replicates with 15 larvae,0,0,0,0,s.e.,n/a,n/a,n/a,n/a,Figure 2,EEC,8/3/20,"Thorough study looking at the effects of seven herbicides on egg, larval, and adult Acropora millepora - fertilization, settlement, various adult measures. Some only reported as binary (is or is not significant).",
Carbaryl-02,Markey et al. 2007,10,0,Pesticide,Chlorpyrifos oxon,Larval settlement,larva,Acropora,millepora,branching,corymbose cushions,n/a,Pacific,74,"High Island, central Great Barrier Reef, Australia (17° 09.60’ S, 146° 00.34’ E)",laboratory,manipulative,n/r,120 μmol quanta m^–2 s^–1,"27 degrees C, 6 day old larvae",Chlorpyrifos oxon from Dow AgroSciences,100,ug/L,100,0.750,0,once,Nominal values,Larval settlement,0,0,0,% larvae settled,0,% larvae settled,mean,6,6 replicates with 15 larvae,0,0,0,0,s.e.,n/a,n/a,n/a,n/a,Figure 2,EEC,8/3/20,"Thorough study looking at the effects of seven herbicides on egg, larval, and adult Acropora millepora - fertilization, settlement, various adult measures. Some only reported as binary (is or is not significant).",
Carbaryl-02,Markey et al. 2007,10,0,Pesticide,Chlorpyrifos oxon,Larval settlement,larva,Acropora,millepora,branching,corymbose cushions,n/a,Pacific,74,"High Island, central Great Barrier Reef, Australia (17° 09.60’ S, 146° 00.34’ E)",laboratory,manipulative,n/r,120 μmol quanta m^–2 s^–1,"27 degrees C, 6 day old larvae",Chlorpyrifos oxon from Dow AgroSciences,300,ug/L,300,0.750,0,once,Nominal values,Larval settlement,0.42553191,1.4893617,3.648176207,% larvae settled,0.42553191,% larvae settled,mean,6,6 replicates with 15 larvae,-0.8510638,2.12765957,1.27659574,1.70212766,s.e.,n/a,n/a,n/a,n/a,Figure 2,EEC,8/3/20,"Thorough study looking at the effects of seven herbicides on egg, larval, and adult Acropora millepora - fertilization, settlement, various adult measures. Some only reported as binary (is or is not significant).",
Carbaryl-02,Markey et al. 2007,11,1,Pesticide,Endosulfan,Larval settlement,larva,Acropora,millepora,branching,corymbose cushions,n/a,Pacific,74,"High Island, central Great Barrier Reef, Australia (17° 09.60’ S, 146° 00.34’ E)",laboratory,manipulative,n/r,120 μmol quanta m^–2 s^–1,"27 degrees C, 6 day old larvae",Filtered seawater,0,ug/L,0,0.750,0,once,Nominal values,Larval settlement,77.8,0.2,0.489897949,% larvae settled,77.8,% larvae settled,mean,6,6 replicates with 15 larvae,n/a,n/a,n/a,0.2,s.e.,n/a,n/a,n/a,n/a,Results text,EEC,8/3/20,"Thorough study looking at the effects of seven herbicides on egg, larval, and adult Acropora millepora - fertilization, settlement, various adult measures. Some only reported as binary (is or is not significant).",
Carbaryl-02,Markey et al. 2007,11,0,Pesticide,Endosulfan,Larval settlement,larva,Acropora,millepora,branching,corymbose cushions,n/a,Pacific,74,"High Island, central Great Barrier Reef, Australia (17° 09.60’ S, 146° 00.34’ E)",laboratory,manipulative,n/r,120 μmol quanta m^–2 s^–1,"27 degrees C, 6 day old larvae","Endosulfan from Sigma-Aldrich, with 0.1% acetone",30,ug/L,30,0.750,0,once,Nominal values,Larval settlement,0,0,0,% larvae settled,0,% larvae settled,mean,6,6 replicates with 15 larvae,0,0,0,0,s.e.,n/a,n/a,n/a,n/a,Figure 2,EEC,8/3/20,"Thorough study looking at the effects of seven herbicides on egg, larval, and adult Acropora millepora - fertilization, settlement, various adult measures. Some only reported as binary (is or is not significant).",
Carbaryl-02,Markey et al. 2007,11,0,Pesticide,Endosulfan,Larval settlement,larva,Acropora,millepora,branching,corymbose cushions,n/a,Pacific,74,"High Island, central Great Barrier Reef, Australia (17° 09.60’ S, 146° 00.34’ E)",laboratory,manipulative,n/r,120 μmol quanta m^–2 s^–1,"27 degrees C, 6 day old larvae","Endosulfan from Sigma-Aldrich, with 0.1% acetone",100,ug/L,100,0.750,0,once,Nominal values,Larval settlement,0,0,0,% larvae settled,0,% larvae settled,mean,6,6 replicates with 15 larvae,0,0,0,0,s.e.,n/a,n/a,n/a,n/a,Figure 2,EEC,8/3/20,"Thorough study looking at the effects of seven herbicides on egg, larval, and adult Acropora millepora - fertilization, settlement, various adult measures. Some only reported as binary (is or is not significant).",
Carbaryl-02,Markey et al. 2007,11,0,Pesticide,Endosulfan,Larval settlement,larva,Acropora,millepora,branching,corymbose cushions,n/a,Pacific,74,"High Island, central Great Barrier Reef, Australia (17° 09.60’ S, 146° 00.34’ E)",laboratory,manipulative,n/r,120 μmol quanta m^–2 s^–1,"27 degrees C, 6 day old larvae","Endosulfan from Sigma-Aldrich, with 0.1% acetone",300,ug/L,300,0.750,0,once,Nominal values,Larval settlement,0,0,0,% larvae settled,0,% larvae settled,mean,6,6 replicates with 15 larvae,0,0,0,0,s.e.,n/a,n/a,n/a,n/a,Figure 2,EEC,8/3/20,"Thorough study looking at the effects of seven herbicides on egg, larval, and adult Acropora millepora - fertilization, settlement, various adult measures. Some only reported as binary (is or is not significant).",
Carbaryl-02,Markey et al. 2007,12,1,Pesticide,MEMC,Larval settlement,larva,Acropora,millepora,branching,corymbose cushions,n/a,Pacific,74,"High Island, central Great Barrier Reef, Australia (17° 09.60’ S, 146° 00.34’ E)",laboratory,manipulative,n/r,120 μmol quanta m^–2 s^–1,"27 degrees C, 6 day old larvae",Filtered seawater,0,ug/L,0,0.750,0,once,Nominal values,Larval settlement,77.8,0.2,0.489897949,% larvae settled,77.8,% larvae settled,mean,6,6 replicates with 15 larvae,n/a,n/a,n/a,0.2,s.e.,n/a,n/a,n/a,n/a,Results text,EEC,8/3/20,"Thorough study looking at the effects of seven herbicides on egg, larval, and adult Acropora millepora - fertilization, settlement, various adult measures. Some only reported as binary (is or is not significant).",
Carbaryl-02,Markey et al. 2007,12,0,Pesticide,MEMC,Larval settlement,larva,Acropora,millepora,branching,corymbose cushions,n/a,Pacific,74,"High Island, central Great Barrier Reef, Australia (17° 09.60’ S, 146° 00.34’ E)",laboratory,manipulative,n/r,120 μmol quanta m^–2 s^–1,"27 degrees C, 6 day old larvae",MEMC from Sigma-Aldrich,30,ug/L,30,0.750,0,once,Nominal values,Larval settlement,0,0,0,% larvae settled,0,% larvae settled,mean,6,6 replicates with 15 larvae,0,0,0,0,s.e.,n/a,n/a,n/a,n/a,Figure 2,EEC,8/3/20,"Thorough study looking at the effects of seven herbicides on egg, larval, and adult Acropora millepora - fertilization, settlement, various adult measures. Some only reported as binary (is or is not significant).",
Carbaryl-02,Markey et al. 2007,12,0,Pesticide,MEMC,Larval settlement,larva,Acropora,millepora,branching,corymbose cushions,n/a,Pacific,74,"High Island, central Great Barrier Reef, Australia (17° 09.60’ S, 146° 00.34’ E)",laboratory,manipulative,n/r,120 μmol quanta m^–2 s^–1,"27 degrees C, 6 day old larvae",MEMC from Sigma-Aldrich,100,ug/L,100,0.750,0,once,Nominal values,Larval settlement,0,0,0,% larvae settled,0,% larvae settled,mean,6,6 replicates with 15 larvae,0,0,0,0,s.e.,n/a,n/a,n/a,n/a,Figure 2,EEC,8/3/20,"Thorough study looking at the effects of seven herbicides on egg, larval, and adult Acropora millepora - fertilization, settlement, various adult measures. Some only reported as binary (is or is not significant).",
Carbaryl-02,Markey et al. 2007,12,0,Pesticide,MEMC,Larval settlement,larva,Acropora,millepora,branching,corymbose cushions,n/a,Pacific,74,"High Island, central Great Barrier Reef, Australia (17° 09.60’ S, 146° 00.34’ E)",laboratory,manipulative,n/r,120 μmol quanta m^–2 s^–1,"27 degrees C, 6 day old larvae",MEMC from Sigma-Aldrich,300,ug/L,300,0.750,0,once,Nominal values,Larval settlement,0,0,0,% larvae settled,0,% larvae settled,mean,6,6 replicates with 15 larvae,0,0,0,0,s.e.,n/a,n/a,n/a,n/a,Figure 2,EEC,8/3/20,"Thorough study looking at the effects of seven herbicides on egg, larval, and adult Acropora millepora - fertilization, settlement, various adult measures. Some only reported as binary (is or is not significant).",
